Speaker	Task	Label	TokNum	T	R	AAAmeta
TP3	base	S	4	0.4566	76.8467	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.4169	77.6049	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.3772	77.7357	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.3375	77.3357	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.2978	77.3727	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.2581	77.2739	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.2184	75.2144	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.1787	72.5054	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.139	68.7	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.0993	65.9861	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.0596	65.7293	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	0.0199	65.4848	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.0199	65.2626	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.0596	65.1786	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.0993	65.3317	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.139	65.549	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.1787	65.8799	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.2184	66.0849	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.2581	66.0602	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.2978	66.1713	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.3375	65.4823	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.3772	63.9142	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.4169	61.8942	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.4566	59.7261	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.4963	57.7579	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.536	56.2836	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	4	-0.5757	54.4143	Tongue S 5/16/2017 7:16:06 PM 4
TP3	base	S	27	0.5757	77.2493	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.536	77.8987	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.4963	78.5408	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.4566	78.5087	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.4169	78.2741	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.3772	78.2642	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.3375	78.1309	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.2978	77.0715	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.2581	73.4389	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.2184	68.0061	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.1787	67.1517	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.139	66.9319	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.0993	66.6257	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.0596	66.3664	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	0.0199	66.2355	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.0199	66.4034	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.0596	66.4849	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.0993	66.5862	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.139	66.9368	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.1787	67.1863	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.2184	67.2826	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.2581	66.8603	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.2978	66.6282	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	27	-0.3375	66.4331	Tongue S 5/16/2017 7:17:44 PM 27
TP3	base	S	53	0.5757	76.9677	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.536	76.6516	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.4963	77.6123	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.4566	77.6419	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.4169	77.6715	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.3772	77.3061	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.3375	76.8171	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.2978	75.5157	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.2581	74.0612	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.2184	72.6857	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.1787	71.7202	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.139	70.4114	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.0993	69.1445	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.0596	68.2333	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	0.0199	68.2135	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.0199	68.0827	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.0596	68.1469	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.0993	68.0851	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.139	68.1716	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.1787	68.0333	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.2184	67.8505	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.2581	67.2134	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.2978	66.6504	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.3375	66.3121	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	53	-0.3772	64.213	Tongue S 5/16/2017 7:19:56 PM 53
TP3	base	S	93	0.5757	74.6341	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.536	75.2589	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.4963	75.98	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.4566	76.7035	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.4169	76.3603	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.3772	75.2762	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.3375	73.9451	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.2978	72.8314	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.2581	72.3696	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.2184	71.9844	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.1787	71.5275	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.139	70.8756	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.0993	70.2928	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.0596	69.9224	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	0.0199	69.8459	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.0199	69.7495	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.0596	69.6211	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.0993	69.4112	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.139	69.3297	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.1787	69.3841	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.2184	68.421	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.2581	66.117	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	S	93	-0.2978	64.0994	Tongue S 5/16/2017 7:23:47 PM 93
TP3	base	s	112	0.536	70.0212	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.4963	69.7693	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.4566	70.0632	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.4169	70.604	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.3772	71.167	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.3375	71.3497	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.2978	70.604	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.2581	69.4952	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.2184	69.31	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.1787	69.5075	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.139	69.1791	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.0993	68.3074	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.0596	67.3344	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	0.0199	66.6084	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.0199	66.4677	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.0596	66.4034	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.0993	66.4775	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.139	66.6257	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.1787	66.5294	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.2184	66.3812	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.2581	65.8774	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.2978	65.549	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.3375	64.986	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.3772	64.4748	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.4169	62.2153	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.4566	59.8001	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.4963	57.7406	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.536	56.1034	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.5757	54.4044	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.6154	51.2089	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.6551	49.2926	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.6948	47.8258	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.7345	46.3762	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.7742	45.5737	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	s	112	-0.8139	44.5315	Tongue s 5/16/2017 7:25:20 PM 112
TP3	base	S	119	0.536	73.9674	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.4963	73.5006	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.4566	73.8488	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.4169	74.5032	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.3772	75.3552	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.3375	75.4959	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.2978	75.4466	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.2581	75.2786	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.2184	74.2514	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.1787	71.7844	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.139	67.1937	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.0993	64.8255	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.0596	64.2822	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	0.0199	64.0105	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.0199	63.7661	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.0596	63.7488	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.0993	63.8648	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.139	64.0599	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.1787	64.3513	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.2184	64.8329	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.2581	65.2132	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.2978	65.3218	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.3375	65.0971	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.3772	64.9489	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.4169	63.6056	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.4566	62.077	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.4963	60.741	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.536	57.7406	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.5757	56.0046	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.6154	54.4414	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.6551	52.6832	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	119	-0.6948	51.5769	Tongue S 5/16/2017 7:25:50 PM 119
TP3	base	S	132	0.5757	74.155	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.536	73.9846	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.4963	74.0908	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.4566	74.1575	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.4169	74.0563	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.3772	74.0908	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.3375	74.4316	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.2978	74.8712	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.2581	74.5477	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.2184	74.6514	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.1787	73.6093	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.139	70.6237	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.0993	67.9888	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.0596	66.3195	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	0.0199	65.9886	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.0199	65.3885	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.0596	65.3712	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.0993	65.4132	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.139	65.7416	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.1787	66.0059	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.2184	66.2405	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.2581	66.28	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.2978	66.1343	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.3375	65.8972	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.3772	64.2921	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.4169	62.6573	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.4566	60.662	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.4963	59.6372	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.536	57.7382	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.5757	56.2343	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.6154	55.1279	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	132	-0.6551	53.345	Tongue S 5/16/2017 7:26:47 PM 132
TP3	base	S	149	0.536	71.5448	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.4963	70.8312	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.4566	70.6163	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.4169	70.6682	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.3772	72.0387	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.3375	73.1549	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.2978	74.3723	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.2581	74.4415	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.2184	74.7205	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.1787	73.8291	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.139	71.4411	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.0993	68.1938	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.0596	65.8577	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	0.0199	64.9539	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.0199	64.7934	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.0596	64.7736	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.0993	64.8279	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.139	64.9959	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.1787	65.186	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.2184	65.5021	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.2581	65.7515	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.2978	65.7293	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.3375	65.4725	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.3772	65.0527	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.4169	64.8403	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.4566	63.7167	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.4963	62.4918	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.536	59.568	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.5757	57.4986	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.6154	55.4737	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	149	-0.6551	52.9573	Tongue S 5/16/2017 7:28:03 PM 149
TP3	base	S	177	0.4963	73.3228	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.4566	73.7945	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.4169	74.1699	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.3772	74.4637	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.3375	74.6909	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.2978	74.7897	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.2581	74.9502	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.2184	74.8564	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.1787	72.3968	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.139	69.1001	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.0993	65.9836	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.0596	65.1218	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	0.0199	64.8477	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.0199	64.6477	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.0596	64.5736	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.0993	64.6131	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.139	64.623	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.1787	64.6995	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.2184	64.8699	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.2581	65.102	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.2978	65.2058	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.3375	64.6872	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.3772	63.687	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.4169	62.6005	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.4566	60.9583	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.4963	59.1235	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.536	56.7627	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.5757	55.2983	Tongue S 5/16/2017 7:30:31 PM 177
TP3	base	S	177	-0.6154	52.8956	Tongue S 5/16/2017 7:30:31 PM 177
TP3	imit	s	13	0.536	67.6209	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.4963	68.9346	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.4566	69.6532	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.4169	70.2311	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.3772	70.362	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.3375	70.4928	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.2978	70.1447	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.2581	69.673	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.2184	69.1692	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.1787	68.7469	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.139	68.5321	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.0993	68.3	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.0596	68.2654	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	0.0199	68.1444	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.0199	67.9493	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.0596	67.49	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.0993	67.0504	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.139	66.7269	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.1787	65.917	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.2184	65.2798	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.2581	63.7784	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.2978	63.45	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.3375	60.7138	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.3772	58.9037	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.4169	56.5652	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.4566	56.6417	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	13	-0.4963	56.6318	Tongue s 5/16/2017 7:40:05 PM 13
TP3	imit	s	25	0.536	73.2833	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.4963	72.7549	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.4566	72.6586	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.4169	72.6684	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.3772	72.1177	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.3375	71.5992	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.2978	70.7719	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.2581	70.5966	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.2184	70.6731	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.1787	70.3595	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.139	69.7051	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.0993	68.8334	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.0596	68.342	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	0.0199	68.2234	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.0199	68.1	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.0596	68.1419	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.0993	68.0753	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.139	68.3148	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.1787	68.2852	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.2184	67.4159	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.2581	66.1219	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.2978	64.6699	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.3375	63.8747	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.3772	63.0771	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.4169	60.9089	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.4566	58.7704	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.4963	56.8121	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.536	54.6464	Tongue s 5/16/2017 7:41:06 PM 25
TP3	imit	s	25	-0.5757	52.6857	Tongue s 5/16/2017 7:41:06 PM 25
